-21.25724218536488	37.59175695065306
-20.491037169766287	40.65736244416098
-19.413837526198225	45.32532796667937
-17.259438239062092	49.275144947271855
-11.873440021221796	52.14773911497548
-6.128375255525469	56.09755609556794
-6.846508351237503	58.97015026327156
-10.437173829797716	60.40644734712336
-13.668772760501897	61.483670160012224
-18.69570443048617	58.97015026327156
-22.286369909046385	53.58403619882728
-28.031434674742712	48.91607067630889
-33.05836634472699	44.60717942475347
-37.00809837114322	40.298288173198046
-38.4443645625673	34.91217410875376
-40.59876384970342	30.96235712816128
-43.11222968469556	23.06272316697633
-36.28996527543118	24.49902025082814
-29.82676741402281	25.93531733467995
-21.92730336119037	25.93531733467995
