-9.449240513441469	44.51208633359781
-5.940014782047925	45.92652847445521
-5.940014782047925	51.47193611566681
-16.660905627737932	47.40530384544496
-23.684937561121046	41.12050851873852
-29.230225929581394	36.3144885630218
-36.2542578629645	27.072142494335836
-39.211744992810026	20.047959482134488
-39.9511167752714	11.175307256195964
-39.211744992810026	3.0420427157523022
-36.993629645425884	-5.4609156674387975
-32.5573989506576	-4.351834139196484
-26.642424690966564	-3.982140296449032
-21.097136322506216	-3.242752610954156
