38.161458447552405	37.107588818837314
33.122760286274314	34.39444009150375
29.246838623752723	28.19295728616993
21.494995298709497	28.58054996150329
14.130744139918434	23.92943785750289
6.378900814875223	23.15425250683616
-2.148126842672312	18.503140402835783
-8.34960150270689	19.66591842883588
-12.613115331480657	15.402399000168856
-17.65181349275875	8.038138168834905
-23.85328815279331	3.7746187401678952
-23.078103820288987	-0.4889006884991289
-29.667170646575727	-8.628346870499811
-26.954025482810597	-12.89186629916682
-16.489036994002262	-19.48094177983404
-15.326260495245776	-26.07001726050126
-20.364958656523868	-28.39557331250144
-18.426997825263054	-32.659092741168465
-11.062746666472009	-35.372241468502025
-7.186825003950403	-38.86057554650232
-10.675154500219849	-45.06205835183616
